close,regime,returns,date,sma_10,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_diff,bb_middle,bb_upper,bb_lower,open,high,low,volume
10377.853595986231,BULL,0.002347142156138775,2025-01-14,10260.187395828534,10206.660168827793,10206.660168827793,10206.660168827793,99.99999999959614,80.98366874066778,55.34378040677022,25.63988833389756,10206.660168827793,10429.066035009646,9984.25430264594,10330.52777626737,10466.293833627391,10211.887247732235,1513006899.9911575
10399.67917587733,BULL,0.002103091905203049,2025-01-15,10285.573403129722,10219.528102631095,10219.528102631095,10219.528102631095,99.99999999962007,86.97762848839375,61.67055002309493,25.307078465298815,10219.528102631095,10455.888470073465,9983.167735188725,10346.21981186123,10551.802178909717,10216.53433194845,1228916285.8233433
10430.273091916488,BULL,0.0029418134465263846,2025-01-16,10312.584350319283,10232.699664461432,10232.699664461432,10232.699664461432,99.99999999962868,93.12309306323186,67.96105863112231,25.16203443210955,10232.699664461432,10484.185590584979,9981.213738337885,10425.20824511944,10527.560797514328,10422.867742887605,1762265336.412239
10449.438953659008,BULL,0.0018375225244459169,2025-01-17,10337.056434582204,10245.449034414232,10245.449034414232,10245.449034414232,99.99999999960698,98.40558455786959,74.04996381647177,24.355620741397814,10245.449034414232,10510.676305586476,9980.221763241989,10457.219087394715,10690.757946367128,10421.682963544454,1303620841.6382058
10485.175011297368,BULL,0.003419902044199893,2025-01-18,10363.187280222739,10258.767144241072,10258.767144241072,10258.767144241072,99.99999999962311,104.27359719794913,80.09469049276726,24.178906705181873,10258.767144241072,10539.797964655949,9977.736323826195,10449.554726363485,10536.35365567381,10341.243463217903,1116096747.1405337
10499.722974605585,BULL,0.0013874793022092143,2025-01-19,10389.025844609912,10271.449030049731,10271.449030049731,10271.449030049731,99.99999999960441,108.84326118615536,85.84440463144489,22.99885655471047,10271.449030049731,10566.090735802116,9976.807324297346,10521.947840525183,10613.285072007975,10440.537856604882,1311299344.9670937
10519.592665108159,BULL,0.001892401404363669,2025-01-20,10414.315824506897,10283.856211802651,10283.856211802651,10283.856211802651,99.9999999996105,112.7681497504982,91.22915365525554,21.538996095242652,10283.856211802651,10591.361729732791,9976.350693872511,10629.036713817848,10683.500452203763,10475.907681335553,1590009339.9279451
10552.691522450295,BULL,0.0031464010438274686,2025-01-21,10438.717677417448,10309.93108751408,10296.657893262063,10296.657893262063,99.99999999959768,117.19846246209818,96.42301541662408,20.775447045474095,10309.93108751408,10615.663877334271,10004.198297693889,10460.654602481909,10647.453388172202,10338.137723936508,1301582633.3653338
10584.823139872153,BULL,0.003044874130310632,2025-01-22,10465.280246760329,10336.51015960126,10309.756313562522,10309.756313562522,99.99999999961214,121.89711611923121,101.51783555714552,20.379280562085697,10336.51015960126,10640.706016014294,10032.314303188225,10615.63791396805,10769.125670961674,10344.1305026232,1761005660.2839484
10610.999148025048,BULL,0.00247297548641056,2025-01-23,10491.024927879767,10362.399258278105,10322.853828104371,10322.853828104371,99.99999999962128,126.27737116058597,106.46974267783361,19.807628482752364,10362.399258278105,10667.544481714682,10057.254034841528,10607.49886479473,10612.73039638092,10582.084111676953,1235693662.4743543
10638.74655414043,BULL,0.0026149663880188335,2025-01-24,10517.114223695187,10388.65080976186,10336.01602502254,10336.01602502254,99.99999999962371,130.48360484423574,111.27251511111405,19.211089733121696,10388.65080976186,10694.051662635422,10083.2499568883,10662.718605322534,10746.99444336475,10637.814229194166,1283517584.466753
10662.870861291534,BULL,0.0022675892341579105,2025-01-25,10543.433392236608,10414.503397683164,10349.0902184733,10349.0902184733,99.99999999960474,134.21654058172135,115.86132020523551,18.355220376485832,10414.503397683164,10720.889207849184,10108.117587517143,10639.907585146195,10801.544360740038,10463.843250603319,1144575748.410863
10677.246099752327,BULL,0.0013481583569558966,2025-01-26,10568.130693020192,10440.357521669735,10361.711598522494,10361.711598522494,99.99999999960899,136.7584147765465,120.04073911949772,16.717675657048773,10440.357521669735,10743.62726355664,10137.08777978283,10669.448513062576,10694.693304354165,10606.853763467927,1577377506.23509
10714.372843865045,BULL,0.003477183513975568,2025-01-27,10594.624082040795,10465.840258311498,10374.773126127773,10374.773126127773,99.999999999612,140.15308879257645,124.06320905411347,16.089879738462983,10465.840258311498,10771.382266880119,10160.298249742878,10721.310424442792,10849.496960424607,10535.723282909828,1509767115.7547932
10742.07717701686,BULL,0.0025857167335444162,2025-01-28,10620.314298612744,10491.750789417742,10387.89112794524,10387.89112794524,99.99999999961562,143.42557975408454,127.9356831941077,15.489896559976842,10491.750789417742,10798.78038336795,10184.721195467533,10725.876304736164,10765.778791519788,10681.742415568482,1180399452.045722
10758.867108347777,BULL,0.001563006023345305,2025-01-29,10646.228711986962,10517.627278298438,10400.683403131534,10400.683403131534,99.99999999961024,145.69438537421047,131.48742363012826,14.206961744082207,10517.627278298438,10823.024841080802,10212.229715516074,10677.070598516102,10838.724585741715,10605.352909220555,1290530073.5548959
10789.2393220327,BULL,0.0028229936645797265,2025-01-30,10673.193377679416,10543.754601093156,10413.635267094907,10413.635267094907,99.99999999961,148.23445941186037,134.8368307864747,13.397628625385664,10543.754601093156,10848.169042307987,10239.340159878326,10776.620495799481,10843.563591055114,10714.904768790393,572287414.1804476
10795.115673850496,BULL,0.0005446493160826634,2025-01-31,10697.435792819437,10568.076735118442,10425.941086667668,10425.941086667668,99.99999999959499,149.0040331258333,137.67027125434643,11.333761871486871,10568.076735118442,10871.13532754986,10265.018142687024,10718.662849546949,10805.33042172197,10573.313874874902,1543183407.5507138
10820.288240474516,BULL,0.0023318477897366512,2025-02-01,10720.982302879673,10593.131274820002,10438.264435224131,10438.264435224131,99.99999999958223,149.91699182757657,140.11961536899247,9.797376458584097,10593.131274820002,10892.385283641712,10293.877265998291,10855.626929140371,10870.190365150302,10775.427936717297,1401999962.8023744
10850.737710265466,BULL,0.002814108932611574,2025-02-02,10744.956159103716,10617.99054349174,10450.7636253769,10450.7636253769,99.99999999960116,151.3528346475632,142.36625922470662,8.986575422856589,10617.99054349174,10916.047377283483,10319.933709699997,10749.525007373119,10895.454594407753,10680.738431261363,769266749.7854588
10852.887130846633,BULL,0.00019808981090136714,2025-02-03,10766.370216774336,10641.74222023476,10462.59078730248,10462.59078730248,99.99999999957996,150.92442784750347,144.07789294926602,6.846534898237451,10641.74222023476,10934.894855900326,10348.589584569196,10908.706480231063,10969.501169841302,10710.075536461063,930387464.1980071
10880.41904306173,BULL,0.00253682839258902,2025-02-04,10788.125034951354,10665.779213593982,10474.52873746703,10474.52873746703,99.99999999957282,151.06512289199418,145.47533893781164,5.589783954182536,10665.779213593982,10954.159185653903,10377.39924153406,10903.788170299773,10918.415076160543,10847.00981125788,1341375736.0087497
10905.366512457867,BULL,0.0022928776269923153,2025-02-05,10810.93707622191,10689.53388462105,10486.496453438996,10486.496453438996,99.99999999956324,151.44392570897253,146.66905629204382,4.774869416928709,10689.53388462105,10974.481725414977,10404.586043827125,10928.997820942392,10973.092930210585,10774.419346771085,1068180622.8764561
10944.333728428877,BULL,0.00357321470365014,2025-02-06,10833.933164678292,10714.278623359543,10498.870433844131,10498.870433844131,99.99999999958,153.12334770048437,147.95991457373194,5.163433126752437,10714.278623359543,10997.385032403517,10431.17221431557,10825.899081001584,11004.457504323025,10760.930809022377,1775382276.9864712
11004.063620674473,BULL,0.005457608816372545,2025-02-07,10860.131809044053,10740.223053828398,10512.164991392296,10512.164991392296,99.99999999961678,157.4589164746776,149.85971495392107,7.599201520756537,10740.223053828398,11029.953779870153,10450.492327786644,10985.983975062087,11148.742829154906,10942.565718299049,1793270815.3693533
11015.652756568625,BULL,0.0010531687468962835,2025-02-08,10885.810373866138,10766.019542926551,10525.074934089125,10525.074934089125,99.99999999960315,159.98581548333823,151.8849350598045,8.100880423533738,10766.019542926551,11057.457195628793,10474.58189022431,11079.189027382594,11141.843091975414,10949.831400145322,1466857790.11119
11023.34771945557,BULL,0.0006985480621979645,2025-02-09,10909.221213608425,10791.207295643922,10537.531753723288,10537.531753723288,99.99999999959549,160.75622268072584,153.65919258398878,7.097030096737058,10791.207295643922,11080.03384249759,10502.380748790254,10994.763739040896,11155.317748505828,10780.558878433056,644625021.3235339
11043.232601872922,BULL,0.0018038877955609853,2025-02-10,10934.032906410666,10815.734349615053,10549.865920751326,10549.865920751326,99.99999999957429,161.1140967441006,155.15017341601117,5.963923328089436,10815.734349615053,11102.584440918154,10528.884258311953,10983.7061464663,11206.238124176974,10824.779379780171,1268311234.7516572
11059.320126767017,BULL,0.0014567767857544703,2025-02-11,10957.936095039919,10839.459198959794,10561.995782799318,10561.995782799318,99.9999999995587,160.8417596429208,156.2884906613931,4.553268981527708,10839.459198959794,11124.378690894295,10554.539707025293,11024.11443478798,11101.390583149538,11017.588316201412,1200098685.0577857
11104.430495406803,BULL,0.0040789459137370275,2025-02-12,10983.30537355405,10864.130766328884,10574.610543557632,10574.610543557632,99.99999999959486,162.39398351904129,157.50958923292274,4.88439428611855,10864.130766328884,11151.200489581202,10577.061043076566,11100.639574831852,11141.183736650693,10938.048854019256,1266487351.604031
11112.234302138106,BULL,0.0007027651471662514,2025-02-13,11009.240090683199,10887.805153728767,10586.829265343553,10586.829265343553,99.99999999956655,162.38199554278435,158.48407049489506,3.897925047889288,10887.805153728767,11174.709011654732,10600.901295802802,11064.931162529143,11143.236524054297,10919.44782716227,1233941142.1348727
11142.703509259558,BULL,0.002741951464755392,2025-02-14,11035.468537302982,10911.796786127168,10599.182026319464,10599.182026319464,99.99999999959722,162.95268820306592,159.37779403652925,3.574894166536666,10911.796786127168,11199.750155808359,10623.843416445978,11211.443807268488,11308.065913882963,11141.909746272033,1145259734.8461437
11176.831500514387,BULL,0.0030628106748483088,2025-02-15,11062.615036108633,10936.776056165272,10611.73962358457,10611.73962358457,99.99999999960734,164.26526223127075,160.35528767547754,3.9099745557932124,10936.776056165272,11225.732992128056,10647.819120202488,11173.217610083102,11316.474297135861,11153.30983186704,1563609429.0904686
11196.406124305697,BULL,0.0017513571525532641,2025-02-16,11087.822275696317,10960.877720187305,10624.17933636587,10624.17933636587,99.99999999959499,164.9831718466212,161.2808645097063,3.7023073369148847,10960.877720187305,11252.130298495578,10669.625141879033,11165.304224056492,11320.460405481259,10856.148974050064,1630594134.6076283
11229.480488198897,BULL,0.0029540160946288346,2025-02-17,11110.363962448759,10985.247885746405,10636.78977702906,10636.78977702906,99.99999999962824,166.3038973333587,162.2854710744368,4.018426258921892,10985.247885746405,11280.946514569572,10689.549256923237,11156.413429483677,11386.907481125576,11090.203164187506,1695039056.8207831
11278.931923770864,BULL,0.004403715347645428,2025-02-18,11136.691879168982,11011.25112651756,10649.8947187993,10649.8947187993,99.9999999996487,169.38829652291497,163.70603616413246,5.682260358782514,11011.25112651756,11314.49938780306,10708.00286523206,11306.25212517908,11455.515479031104,11081.711236788748,1542489387.5068948
11296.90992485799,BULL,0.0015939453494915115,2025-02-19,11164.048099709224,11036.634656658825,10662.835022920475,10662.835022920475,99.99999999964244,171.30864017384374,165.22655696607472,6.082083207769017,11036.634656658825,11346.552438136176,10726.716875181475,11322.986937591475,11356.684706390019,11252.769292439623,1964835593.3780239
11336.467950607628,BULL,0.003501667802324762,2025-02-20,11193.371634582694,11063.702270496682,10688.940501768191,10676.043511698652,99.99999999964298,174.0165736903673,166.98456031093323,7.032013379434062,11063.702270496682,11379.313079892707,10748.091461100657,11291.563696231884,11459.397345119987,11265.19648834505,1875895520.9219153
11360.429907443448,BULL,0.002113705692127498,2025-02-21,11223.482612650338,11090.709353845126,10715.08426595449,10689.204788539899,99.99999999960714,176.06657429915685,168.80096310857797,7.2656111905788805,11090.709353845126,11411.024205130956,10770.394502559297,11233.401611562727,11410.7673900227,10937.04478976966,1408195103.04202
11387.899611526922,BULL,0.0024180162465046564,2025-02-22,11251.82952426235,11117.567448908201,10740.977914695264,10702.387709728335,99.99999999962391,177.85755887054802,170.612282260972,7.245276609576024,11117.567448908201,11443.197569367163,10791.93732844924,11411.288204422428,11546.142403169964,11369.554801080532,1316620434.856844
11416.484235672122,BULL,0.0025100874718165978,2025-02-23,11282.254517615751,11145.747304149476,10767.0332889194,10715.611719468034,99.99999999964389,179.51414006062078,172.39265382090176,7.121486239719019,11145.747304149476,11472.47900567867,10819.015602620282,11405.821045814615,11448.235673756979,11249.06270293585,1854704095.828618
11456.76367513019,BULL,0.003528182462006217,2025-02-24,11313.660534202814,11174.564535752897,10793.252180364696,10729.087209570982,99.99999999966145,181.97946077815322,174.31001521235208,7.669445565801141,11174.564535752897,11504.41396324025,10844.715108265545,11476.015114874937,11514.710876533418,11424.464905818768,1837516907.970451
11472.920235268064,BULL,0.0014102202503265889,2025-02-25,11343.269407678183,11202.942221893409,10819.50731266964,10742.369942172716,99.99999999966151,183.1259822541324,176.07320862070816,7.052773633424238,11202.942221893409,11532.932891343218,10872.9515524436,11585.19277182279,11675.707501428145,11453.102277099719,999096074.219151
11499.168167964246,BULL,0.0022878161930817154,2025-02-26,11373.545612044036,11230.683943870175,10845.396313808329,10755.647104028709,99.99999999964534,184.03120046601725,177.66480698977,6.366393476247254,11230.683943870175,11562.417871686945,10898.950016053406,11497.625448548912,11617.033757838974,11455.418143629155,1763315670.3098092
11534.549259108691,BULL,0.003076839178942957,2025-02-27,11404.052489135016,11257.208225791886,10871.609967892662,10769.076451530085,99.99999999966849,185.4656185812546,179.22496930806693,6.240649273187671,11257.208225791886,11597.372815334238,10917.043636249535,11504.914774922665,11671.040326919017,11489.544462659129,1453682654.5852745
11541.577565822714,BULL,0.0006093265160295091,2025-02-28,11430.317053340203,11283.504466254592,10897.614772594441,10782.169690755385,99.999999999649,185.0365447788554,180.38728440222462,4.649260376630764,11283.504466254592,11626.34669926269,10940.662233246492,11475.368038409786,11734.772216062916,11221.126139645115,1108949734.6815457
11575.261198061438,BULL,0.0029184599805894846,2025-03-01,11458.152180660547,11311.100140184884,10923.7861392329,10795.387882543819,99.99999999964862,185.27871067033266,181.36556965584623,3.9131410144864276,11311.100140184884,11654.620251522174,10967.580028847595,11557.179378858831,11689.300023492755,11492.836419298168,900015345.1196966
11592.644538416536,BULL,0.0015017665742185554,2025-03-02,11483.769839441436,11338.570737012065,10949.465570134336,10808.457663787634,99.99999999964668,184.74370869716404,182.0411974641098,2.7025112330542242,11338.570737012065,11679.760720833738,10997.380753190393,11601.952119091613,11764.952855428352,11468.02771021057,1322446575.1207564
11622.883445351592,BULL,0.0026084563220108788,2025-03-03,11510.015193232251,11366.748902941295,10975.539290112501,10821.593563490278,99.99999999964413,184.63142669366425,182.5592433100207,2.072183383643562,11366.748902941295,11703.895757133174,11029.602048749417,11625.98137503355,11682.645177795323,11608.407515717447,1465955852.1879184
11662.797099794683,BULL,0.003434057876494833,2025-03-04,11537.504942059028,11394.667233160688,11001.724185371782,10834.946000574477,99.99999999963529,185.6233898465689,183.17207261733034,2.4513172292385548,11394.667233160688,11732.825692067458,11056.508774253918,11763.29923264334,11826.073843187583,11569.537895852636,2006781627.472099
11698.008635307213,BULL,0.0030191329928178036,2025-03-05,11565.657382022537,11423.955949819145,11028.127286158202,10848.431354242175,99.99999999965095,187.0941001087158,183.95647811560744,3.137621993108354,11423.955949819145,11760.582870617289,11087.329029021,11727.200171580102,11892.578767317944,11669.031048620367,1782694644.7684066
11732.078603865588,BULL,0.002912458831287242,2025-03-06,11593.188874896077,11453.424704549445,11054.775274717966,10862.025927313305,99.99999999964612,188.83207173632218,184.9315968397504,3.9004748965717795,11453.424704549445,11789.572379674686,11117.277029424204,11724.171131763627,11749.099104109351,11617.42950480353,1315690039.94485
11783.105836346991,BULL,0.004349376969277381,2025-03-07,11624.20743500397,11483.738421341075,11081.831929606577,10875.981683510785,99.99999999966877,192.11234643753414,186.36774675930715,5.74459967822699,11483.738421341075,11824.182373670186,11143.294469011964,11741.478445946064,11821.747579893841,11494.071578713292,1705952684.4537358
11791.253324979576,BULL,0.000691455100696308,2025-03-08,11653.415950705501,11513.48078137477,11108.668217032988,10889.642454278975,99.99999999965291,193.14298985290588,187.72279537802692,5.4201944748789685,11513.48078137477,11852.161910602359,11174.799652147181,11806.975355542783,11901.5587875152,11709.730413553976,1567196518.351003
11812.041888828286,BULL,0.0017630495483180377,2025-03-09,11681.165213677461,11542.60885140624,11135.205554583606,10903.207151845876,99.99999999964606,193.40776127051322,188.8597885565242,4.547972713989026,11542.60885140624,11878.642054256754,11206.575648555725,11758.473797026661,11943.149982885247,11677.626722859733,1438917254.2686872
11843.152643555295,BULL,0.002633816830300336,2025-03-10,11711.322721450719,11570.81988739546,11162.0741479626,10916.829550276449,99.99999999963767,193.8928958207016,189.8664100093597,4.0264858113418995,11570.81988739546,11908.379484172021,11233.2602906189,11853.80147818041,11989.771856742494,11804.842481851956,1298434078.042925
11868.806819855536,BULL,0.0021661610782498257,2025-03-11,11740.67728363013,11599.414732145338,11189.058431057549,10930.42922555615,99.99999999964636,194.1098683404325,190.7151016755743,3.394766664858224,11599.414732145338,11936.167656705788,11262.66180758489,11897.73192855424,11914.723007235854,11731.316998227112,1287449605.0617378
11889.104456508516,BULL,0.00171016657032652,2025-03-12,11770.323275439328,11627.046557440382,11215.786689738712,10943.931693597733,99.99999999964096,193.68696747390277,191.30947483524,2.3774926386627726,11627.046557440382,11963.645897292734,11290.447217588031,11876.23734107665,11957.793817920976,11852.764040761322,1519953726.455167
11944.750131253775,BULL,0.004680392450820454,2025-03-13,11802.509944029545,11656.2625686309,11242.985229566346,10957.831949676289,99.9999999996587,195.58734720232314,192.16504930865665,3.422297893666496,11656.2625686309,11996.834970890286,11315.690166371514,11907.107060826404,12016.916441843838,11859.396254800617,1736728300.915689
11981.972849870195,BULL,0.003116240876318134,2025-03-14,11834.427519037097,11685.966230548063,11270.40470360325,10971.861277076205,99.9999999996821,197.8166667401183,193.295372794949,4.521293945169305,11685.966230548063,12031.577139105822,11340.355321990304,11851.052012401826,12147.738952425603,11784.848891450012,1414519533.9310277
11980.209581261139,BULL,-0.00014716012389187757,2025-03-15,11862.647613632489,11714.152497827514,11297.233964145664,10985.487605511136,99.56832879549792,197.16830401897641,194.06995903975448,3.0983449792219346,11714.152497827514,12059.174866638776,11369.130129016252,12048.726599807438,12113.328518268227,11666.06223086716,623575182.8202685
12031.480096495696,BULL,0.0042796008606354845,2025-03-16,11892.5877628955,11742.888318895788,11324.606148849747,10999.434172057598,99.6013969940459,198.5033509197674,194.9566374157571,3.546713504010313,11742.888318895788,12093.339131341485,11392.437506450091,12055.741599586421,12087.573309897796,11882.90988023317,1170840158.57856
12041.165937247482,BULL,0.0008050414973139323,2025-03-17,11918.39377298555,11771.30060399476,11351.884545599649,11013.14116896799,99.5819746645158,198.05984104822528,195.57727814225075,2.4825629059745324,11771.30060399476,12121.733878452571,11420.867329536948,12066.910990473467,12194.976336292742,11925.865184590113,1519932195.80976
12241.984894130697,BULL,0.016677700309902125,2025-03-18,11963.466929900662,11808.441440303082,11382.436786604962,11029.100178385688,99.69740428309808,211.4750154466983,198.75682560314027,12.718189843558037,11808.441440303082,12193.208036150912,11423.674844455252,12146.41463558569,12247.55070964053,12034.229504304087,1368045432.9560175
12270.55642834854,BULL,0.0023338971959965945,2025-03-19,12009.318383852687,11845.241798765073,11413.006371631596,11045.016284154442,99.69391647632305,221.85471873983624,203.3764042304795,18.47831450935675,11845.241798765073,12259.377128967722,11431.106468562424,12355.213371484439,12413.643286347768,12245.654064137261,1795519219.7927287
12281.646554185005,BULL,0.0009037997503392639,2025-03-20,12053.167774915659,11882.24524818319,11443.461960548339,11060.669831876348,99.68119938838898,228.34338840956661,208.36980106629693,19.973587343269685,11882.24524818319,12314.014040962904,11450.476455403475,12253.07840855076,12307.864447420123,12098.931656245446,1640322094.429143
12327.55750468318,BULL,0.003738175520328022,2025-03-21,12099.042843398423,11919.860063514276,11474.22832420135,11076.505927786433,99.67822285791954,234.48731211180893,213.59330327539936,20.89400883640957,11919.860063514276,12369.721256515377,11469.998870513175,12309.756801177627,12409.25541204573,12219.698484747189,1555663599.479873
12358.828747155458,BULL,0.0025366941067115896,2025-03-22,12146.015272463115,11958.169273951224,11505.50258566745,11092.33707370457,99.69125152171996,239.12327951606312,218.69929852353212,20.423980992531,11958.169273951224,12421.010223071331,11495.328324831116,12292.75308151693,12458.581795401695,12178.274409557955,1640065171.5354111
12386.811540890698,BULL,0.0022641946342755485,2025-03-23,12190.22141342681,11996.365678728176,11536.833051675772,11108.123347694645,99.6950924730716,242.26264174595417,223.41196716801653,18.85067457793764,11996.365678728176,12468.692858876137,11524.038498580216,12276.13874085117,12511.098672928401,12186.288465311416,1600218301.8644736
12398.707371808983,BULL,0.000960362630771882,2025-03-24,12231.894865620689,12033.161192328893,11567.792444906641,11123.672552804455,99.68461318274214,242.91038337543432,227.3116504095001,15.598732965934232,12033.161192328893,12510.704076371252,11555.618308286534,12470.455363043497,12485.646211552774,12270.683674197582,1330577430.019641
12439.589502487474,BULL,0.003297289745820057,2025-03-25,12277.832857743322,12070.240235687905,11599.526492339459,11139.338230776872,99.69297574405704,243.9109163486628,230.63150359733265,13.279412751330142,12070.240235687905,12553.340716608995,11587.139754766815,12519.613218138908,12713.07343901776,12245.046744233165,1098221226.414134
12463.973514609565,BULL,0.0019601942746756275,2025-03-26,12321.082199554708,12106.834981225104,11631.197581770417,11154.922175292551,99.6951448760457,243.860361481602,233.27727517418654,10.58308630741547,12106.834981225104,12592.9523489763,11620.717613473907,12453.657822137613,12764.88092099212,12307.442647208798,1703552159.690891
12484.675933089286,BULL,0.0016609806219064008,2025-03-27,12365.433199138888,12141.91348606222,11662.783770183043,11170.384428290186,99.67554310059148,242.69319248748434,235.1604586368461,7.5327338506382375,12141.91348606222,12630.913786991927,11652.913185132513,12442.266452149419,12543.384321684467,12344.137789042254,1804229506.5168147
12520.351180093247,BULL,0.0028575228700495484,2025-03-28,12393.269827735143,12178.368378817902,11694.304119216331,11185.901287506314,99.67461657663596,241.8588981079356,236.500146531064,5.358751576871612,12178.368378817902,12666.004892183691,11690.731865452113,12496.747553053408,12574.07148426823,12384.58379889388,1126608974.424092
12562.335273150558,BULL,0.003353268007694875,2025-03-29,12422.447712215344,12215.883048034017,11725.469552265853,11201.542582797727,99.9999999997595,241.7981803267321,237.55975329019762,4.238427036534489,12215.883048034017,12700.29000484731,11731.476091220724,12540.37536954383,12593.269034093477,12398.641567654608,1089516007.7820923
12550.364410715987,BULL,-0.0009529169676084966,2025-03-30,12449.319497868444,12251.24363639205,11756.1637853488,11216.69788423501,97.79471477553807,238.0401340039225,237.6558294329426,0.3843045709799071,12251.24363639205,12724.203048798096,11778.284223986004,12475.071026940515,12625.127213915848,12390.94626451725,1324677778.466069
12608.856443119006,BULL,0.004660584385348708,2025-03-31,12477.449391712025,12288.246117555225,11787.87395982207,11232.166312667056,97.97663788201922,237.0491187118878,237.53448728873167,-0.48536857684388224,12288.246117555225,12750.910189418993,11825.582045691457,12590.431422837584,12776.046093175079,12496.772957918722,1402178146.7443101
12640.515247701167,BULL,0.0025108386890580455,2025-04-01,12505.618041766598,12325.816657114858,11819.819612738635,11247.642674590506,97.16647252079113,236.09675645588868,237.24694112216307,-1.1501846662743844,12325.816657114858,12773.812021690039,11877.821292539677,12650.191688081868,12732.77321268541,12558.072102058937,1505622591.3255389
12669.358874593556,BULL,0.002281839492075565,2025-04-02,12533.872775136882,12362.047094281847,11852.020387695164,11263.096111547062,97.16829627644029,234.960958469459,236.78974459162228,-1.8287861221632795,12362.047094281847,12797.30405123732,11926.790137326372,12733.855872399707,12782.402967814813,12466.003633320799,1798231847.931102
